Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
2231 BANCROFT PL NW #4B,20008," $995,000 "," $1,060,000 ", $-   ,3,3,0,5/7/2013
2501 CALVERT ST NW #802,20008," $349,802 "," $351,000 ", $-   ,1,1,0,5/29/2013
2902 PORTER ST NW #26,20008," $539,000 "," $539,000 ", $-   ,2,2,0,5/29/2013
2801 CORTLAND PL NW #304,20008," $349,900 "," $359,000 "," $9,000 ",1,1,0,5/16/2013
3900 CONNECTICUT AVE NW #502-G,20008," $344,000 "," $344,000 ", $250 ,1,1,0,5/22/2013
3022 PORTER ST NW #102,20008," $309,000 "," $309,000 "," $2,000 ",1,1,0,5/31/2013
4007 CONNECTICUT AVE NW #412,20008," $365,000 "," $382,500 ", $-   ,1,1,0,5/15/2013
2939 VAN NESS ST NW #844,20008," $268,000 "," $265,000 "," $2,750 ",1,1,0,5/31/2013
3100 CONNECTICUT AVE NW #331,20008," $389,000 "," $396,000 ", $200 ,1,1,0,5/31/2013
3024 TILDEN ST NW #504,20008," $357,000 "," $362,000 ", $-   ,1,1,0,5/30/2013
3610 UPTON ST NW,20008," $1,190,000 "," $1,100,000 ", $-   ,4,3,1,5/15/2013
2710 MACOMB ST NW #109,20008," $338,000 "," $342,000 ", $-   ,1,1,0,5/30/2013
4740 CONNECTICUT AVE NW #110,20008," $305,000 "," $305,000 "," $5,000 ",1,1,0,5/30/2013
1823 PHELPS PL NW,20008," $2,699,000 "," $2,900,000 ", $-   ,9,2,0,5/28/2013
2708 WOODLEY PL NW,20008," $775,000 "," $772,000 ", $-   ,3,1,0,5/22/2013
2939 VAN NESS ST NW #845,20008," $185,000 "," $185,000 ", $-   ,0,1,0,5/31/2013
2138 CALIFORNIA ST NW #407,20008," $399,900 "," $399,900 ", $-   ,1,1,0,5/30/2013
3616 VEAZEY ST NW,20008," $799,000 "," $838,500 "," $3,500 ",2,2,1,5/30/2013
2949 GARFIELD TER NW,20008," $1,690,000 "," $1,600,000 ", $-   ,4,3,0,5/14/2013
2829 CONNECTICUT AVE NW #614,20008," $224,900 "," $217,000 ", $300 ,0,1,0,5/30/2013
2422 TRACY PL NW,20008," $2,795,000 "," $2,550,000 ", $-   ,6,4,1,5/13/2013
2424 18TH ST NW #R-2,20009," $1,350,000 "," $1,300,000 ", $-   ,3,3,0,5/8/2013
1852 COLUMBIA RD NW #304,20009," $364,000 "," $348,750 "," $10,000 ",1,1,0,5/29/2013
1415 GIRARD ST NW #306,20009," $160,000 "," $160,000 ", $-   ,1,1,0,5/29/2013
1813 19TH ST NW #B,20009," $685,000 "," $685,000 "," $3,250 ",2,2,0,5/31/2013
1323 CLIFTON ST NW #35,20009," $629,900 "," $652,500 ", $-   ,2,2,0,5/23/2013
1700 EUCLID ST NW #A-6,20009," $399,000 "," $399,000 ", $-   ,1,1,0,5/31/2013
1700 EUCLID ST NW #B-4,20009," $539,000 "," $540,080 ", $-   ,2,1,0,5/30/2013
1820 CLYDESDALE PL NW #110,20009," $229,000 "," $229,000 "," $5,000 ",1,1,0,5/10/2013
1307 CLIFTON ST NW #1,20009," $399,900 "," $399,999 "," $6,500 ",2,1,0,5/3/2013
2020 12TH ST NW #807,20009," $849,900 "," $830,000 "," $2,000 ",2,2,0,5/30/2013
1700 EUCLID ST NW #A-7,20009," $399,000 "," $399,000 ", $-   ,1,1,0,5/30/2013
2020 12TH ST NW #111,20009," $574,900 "," $565,000 ", $-   ,2,2,0,5/1/2013
2515 17TH ST NW #5,20009," $474,900 "," $470,000 ", $800 ,2,2,0,5/31/2013
2515 17TH ST NW #2,20009," $274,900 "," $270,000 "," $8,100 ",1,1,0,5/3/2013
1700 EUCLID ST NW #B-6,20009," $824,000 "," $859,000 ", $-   ,2,2,0,5/30/2013
1842 CALIFORNIA ST NW #8B,20009," $299,000 "," $290,000 ", $-   ,1,1,0,5/13/2013
1700 EUCLID ST NW #A-3,20009," $359,000 "," $389,000 "," $2,000 ",1,1,0,5/30/2013
1700 EUCLID ST NW #A-4,20009," $379,000 "," $379,000 ", $-   ,1,1,0,5/30/2013
1700 EUCLID ST NW #A-8,20009," $369,000 "," $399,000 ", $-   ,1,1,0,5/31/2013
1700 EUCLID ST NW #A-12,20009," $794,000 "," $829,000 ", $-   ,2,2,0,5/31/2013
1454 EUCLID ST NW #4,20009," $479,999 "," $465,000 ", $-   ,2,1,1,5/17/2013
1210 R ST NW #103,20009," $479,900 "," $498,000 ", $-   ,1,1,0,5/15/2013
1401 R ST NW #205,20009," $474,900 "," $474,900 "," $9,134 ",1,1,0,5/15/2013
1427 CHAPIN ST NW #105,20009," $424,500 "," $420,000 ", $-   ,2,1,0,5/14/2013
1606 13TH ST NW,20009," $1,099,000 "," $1,071,000 ", $-   ,3,2,1,5/30/2013
1945 BILTMORE ST NW,20009," $1,449,000 "," $1,399,000 ", $-   ,6,3,1,5/13/2013
1909 12TH ST NW,20009," $1,499,000 "," $1,400,000 ", $-   ,3,3,1,5/3/2013
1414 BELMONT ST NW #213,20009," $297,500 "," $287,282 ", $-   ,2,2,0,5/31/2013
1390 V ST NW #120,20009," $449,000 "," $449,000 "," $3,080 ",1,1,1,5/7/2013
1615 Q ST NW #203,20009," $429,900 "," $426,000 ", $-   ,2,1,0,5/23/2013
1811 WYOMING AVE NW #T-6,20009," $97,000 "," $97,000 ", $-   ,1,1,0,5/31/2013
2220 20TH ST NW #76,20009," $845,000 "," $847,000 ", $-   ,3,2,0,5/15/2013
1851 COLUMBIA RD NW #309,20009," $318,000 "," $316,600 "," $1,000 ",1,1,0,5/9/2013
1334 BELMONT ST NW #2,20009," $422,000 "," $410,000 "," $8,000 ",1,1,0,5/23/2013
1476 HARVARD ST NW,20009," $950,000 "," $1,000,000 ", $-   ,4,2,1,5/13/2013
1616 15TH ST NW #200,20009," $519,900 "," $495,000 ", $-   ,1,1,1,5/31/2013
1654 EUCLID ST NW #102,20009," $529,000 "," $554,000 ", $-   ,2,2,0,5/7/2013
1933 18TH ST NW #202,20009," $399,000 "," $385,000 ", $-   ,1,1,0,5/13/2013
1324 EUCLID ST NW #204,20009," $439,900 "," $451,000 ", $-   ,2,2,0,5/23/2013
1875 MINTWOOD PL NW #6,20009," $269,900 "," $269,900 "," $4,049 ",1,1,0,5/24/2013
1831 CALIFORNIA ST NW #1,20009," $599,000 "," $634,000 ", $-   ,2,2,0,5/13/2013
1401 R ST NW #206,20009," $434,900 "," $434,900 ", $-   ,1,1,0,5/15/2013
1419 R ST NW #50,20009," $579,000 "," $624,500 ", $-   ,2,1,0,5/13/2013
1848 WYOMING AVE NW #203,20009," $369,000 "," $365,000 ", $-   ,1,1,0,5/9/2013
1801 CLYDESDALE PL NW #417,20009," $155,000 "," $150,000 ", $-   ,0,1,0,5/10/2013
1332 BELMONT ST NW #1,20009," $464,555 "," $485,000 ", $-   ,2,1,0,5/9/2013
1332 BELMONT ST NW #302,20009," $834,500 "," $816,000 ", $-   ,2,2,0,5/29/2013
2010 KALORAMA RD NW #305,20009," $439,900 "," $460,000 ", $-   ,2,1,0,5/17/2013
1613 HOBART ST NW,20009," $800,000 "," $955,000 ", $-   ,5,3,0,5/13/2013
1619 21ST ST NW,20009," $1,395,000 "," $1,305,000 ", $-   ,6,3,1,5/16/2013
1844 COLUMBIA RD NW #105,20009," $325,000 "," $345,000 ", $-   ,2,1,0,5/10/2013
1910 KALORAMA RD NW #403,20009," $789,900 "," $789,900 ", $-   ,2,2,0,5/21/2013
1910 KALORAMA RD NW #501,20009," $799,900 "," $799,900 ", $-   ,2,2,0,5/15/2013
1606 19TH ST NW,20009," $1,950,000 "," $1,925,000 ", $-   ,5,4,1,5/31/2013
2410 20TH ST NW #7,20009," $315,000 "," $301,000 ", $-   ,1,1,0,5/21/2013
19301930 NEW HAMPSHIRE AVE NW #14,20009," $499,000 "," $499,000 "," $2,820 ",2,2,0,5/22/2013
1451 BELMONT ST NW #118,20009," $599,000 "," $590,000 ", $3 ,2,2,0,5/17/2013
1870 CALIFORNIA ST NW,20009," $1,195,000 "," $1,225,000 ", $-   ,5,3,1,5/29/2013
1414 BELMONT ST NW #406,20009," $549,900 "," $560,500 "," $16,815 ",1,1,0,5/15/2013
1605 16TH ST NW #4,20009," $549,900 "," $568,000 "," $5,000 ",2,2,0,5/6/2013
2125 14TH ST NW #504,20009," $474,900 "," $460,000 ", $-   ,1,1,0,5/3/2013
1461 HARVARD ST NW #1,20009," $399,000 "," $399,000 "," $9,826 ",1,1,1,5/30/2013
2001 12TH ST NW #211,20009," $384,500 "," $386,000 ", $-   ,1,1,0,5/23/2013
1901 WYOMING AVE NW #20,20009," $399,900 "," $409,300 ", $-   ,1,1,0,5/13/2013
1741 T ST NW #404,20009," $385,000 "," $395,850 ", $400 ,1,1,0,5/30/2013
1117 S ST NW,20009," $835,000 "," $833,500 "," $1,850 ",3,2,0,5/15/2013
2032 BELMONT RD NW #517,20009," $240,000 "," $245,000 ", $-   ,0,1,0,5/10/2013
1480 HARVARD ST NW #3,20009," $589,900 "," $620,000 ", $-   ,2,2,0,5/14/2013
1210 R ST NW #312,20009," $849,555 "," $918,000 ", $-   ,2,2,1,5/15/2013
2125 14TH ST NW #626,20009," $535,000 "," $535,000 ", $-   ,1,2,0,5/31/2013
1860 CALIFORNIA ST NW #301,20009," $322,500 "," $318,000 ", $-   ,1,1,0,5/7/2013
1725 17TH ST NW #412,20009," $368,000 "," $368,000 ", $-   ,1,1,0,5/8/2013
1849 KALORAMA RD NW #3,20009," $589,000 "," $640,000 ", $-   ,2,2,1,5/10/2013
1103 R ST NW,20009," $629,900 "," $630,000 ", $-   ,2,2,0,5/10/2013
1701 16TH ST NW #303,20009," $379,900 "," $375,000 "," $5,000 ",1,1,0,5/31/2013
1839 KALORAMA RD NW #4,20009," $625,000 "," $651,000 ", $-   ,2,2,0,5/13/2013
1701 16TH ST NW #206,20009," $189,000 "," $189,000 ", $-   ,0,1,0,5/22/2013
1348 EUCLID ST NW #207,20009," $549,900 "," $560,000 ", $-   ,3,2,0,5/10/2013
3025 ONTARIO RD NW #507,20009," $319,000 "," $329,000 ", $-   ,1,1,0,5/13/2013
1725 17TH ST NW #410,20009," $449,900 "," $490,000 ", $-   ,2,1,0,5/23/2013
2301 CHAMPLAIN ST NW #105,20009," $549,900 "," $549,900 ", $-   ,2,2,0,5/31/2013
2125 14TH ST NW #214,20009," $719,000 "," $715,000 ", $-   ,2,2,0,5/31/2013
1616 V ST NW,20009," $699,000 "," $756,000 ", $-   ,3,1,1,5/20/2013
2227 20TH ST NW #203,20009," $399,000 "," $399,000 ", $-   ,1,1,0,5/28/2013
1324 EUCLID ST NW #B-6,20009," $375,000 "," $365,000 ", $-   ,2,1,0,5/15/2013
1701 13TH ST NW #2,20009," $845,000 "," $902,500 ", $-   ,2,2,1,5/28/2013
1348 EUCLID ST NW #301,20009," $399,900 "," $399,900 ", $-   ,1,1,0,5/24/2013
1701 KALORAMA RD NW #408,20009," $459,900 "," $450,000 ", $-   ,1,1,0,5/29/2013
1451 BELMONT ST NW #224,20009," $599,000 "," $605,000 ", $-   ,2,2,0,5/29/2013
1324 EUCLID ST NW #307,20009," $319,000 "," $335,000 ", $-   ,1,1,0,5/17/2013
2220 20TH ST NW #47,20009," $279,000 "," $285,000 ", $-   ,1,1,0,5/15/2013
1427 CHAPIN ST NW #204,20009," $334,900 "," $345,000 ", $-   ,1,1,0,5/10/2013
2020 12TH ST NW #617,20009," $549,900 "," $549,900 ", $-   ,1,1,1,5/28/2013
1833 S ST NW #34,20009," $319,900 "," $319,900 ", $-   ,1,1,0,5/31/2013
2440 16TH ST NW #122,20009," $399,000 "," $405,000 ", $-   ,2,1,1,5/23/2013
1821 16TH ST NW #107,20009," $369,900 "," $381,000 ", $-   ,1,1,0,5/17/2013
3060 16TH ST NW #303,20009," $385,000 "," $375,000 "," $10,000 ",2,1,0,5/24/2013
1323 R ST NW,20009," $1,349,000 "," $1,455,000 ", $-   ,6,3,1,5/23/2013
1480 HARVARD ST NW #1,20009," $499,900 "," $512,000 ", $-   ,2,2,0,5/24/2013
2020 12TH ST NW #113,20009," $624,555 "," $655,000 ", $-   ,2,2,0,5/24/2013
2125 14TH ST NW #514,20009," $365,000 "," $355,000 ", $-   ,0,1,0,5/30/2013
1461 HARVARD ST NW #3,20009," $529,495 "," $575,000 ", $-   ,2,2,0,5/22/2013
1701 16TH ST NW #818,20009," $205,000 "," $198,000 ", $-   ,0,1,0,5/8/2013
1632 S ST NW #22,20009," $819,000 "," $824,000 ", $-   ,2,2,0,5/20/2013
2125 14TH ST NW #309,20009," $339,900 "," $353,000 ", $-   ,0,1,0,5/23/2013
2125 14TH ST NW #211,20009," $499,000 "," $499,000 "," $3,000 ",1,1,0,5/24/2013
2750 14TH ST NW #PH3,20009," $559,900 "," $535,000 ", $-   ,3,2,0,5/3/2013
1954 COLUMBIA RD NW #110,20009," $419,000 "," $419,000 ", $-   ,2,1,0,5/28/2013
1324 EUCLID ST NW #105,20009," $499,000 "," $492,000 "," $14,000 ",2,2,0,5/23/2013
1721 WILLARD ST NW,20009," $1,599,000 "," $1,610,000 ", $-   ,5,3,1,5/31/2013
1324 EUCLID ST NW #208,20009," $499,000 "," $525,000 ", $-   ,2,2,0,5/31/2013
1308 CLIFTON ST NW #510,20009," $339,500 "," $339,500 "," $1,000 ",1,1,0,5/21/2013
1621 T ST NW #301,20009," $540,000 "," $579,000 ", $-   ,2,2,0,5/30/2013
1439 EUCLID ST NW #307,20009," $299,900 "," $299,900 ", $-   ,1,1,0,5/28/2013
2125 14TH ST NW #433,20009," $425,000 "," $430,000 ", $-   ,1,1,0,5/28/2013
1901 KALORAMA PL NW #1024,20009," $599,000 "," $622,500 "," $7,500 ",2,2,0,5/24/2013
1322 RIGGS ST NW,20009," $949,000 "," $1,100,000 ", $-   ,3,2,1,5/30/2013
1203 W ST NW,20009," $699,000 "," $745,000 ", $-   ,3,1,1,5/31/2013
1451 BELMONT ST NW #116,20009," $664,000 "," $655,000 ", $500 ,2,2,0,5/31/2013
1480 HARVARD ST NW #4,20009," $729,900 "," $757,500 ", $-   ,2,2,0,5/17/2013
1801 CLYDESDALE PL NW #601,20009," $275,000 "," $275,000 ", $900 ,1,1,0,5/7/2013
1823 S ST NW,20009," $650,000 "," $650,000 ", $-   ,4,2,1,5/13/2013
1444 W ST NW #108,20009," $194,849 "," $194,849 ", $-   ,3,1,0,5/31/2013
1470 CHAPIN ST NW #4,20009," $820,000 "," $820,000 ", $-   ,3,2,1,5/15/2013
1700 EUCLID ST NW #B-5,20009," $549,000 "," $549,000 ", $500 ,2,1,0,5/31/2013
759 IRVING ST NW,20010," $426,800 "," $338,625 ", $-   ,3,2,1,5/31/2013
527 IRVING ST NW #01,20010," $619,900 "," $605,000 ", $-   ,2,4,1,5/24/2013
623 LAMONT ST NW,20010," $539,900 "," $535,000 "," $11,500 ",4,3,0,5/14/2013
1341 IRVING ST NW #C,20010," $689,000 "," $689,000 "," $10,000 ",2,2,0,5/15/2013
1441 SPRING RD NW #B-01,20010," $205,000 "," $185,000 ", $-   ,1,1,0,5/14/2013
3516 PARK PL NW,20010," $499,999 "," $475,000 "," $3,000 ",4,3,1,5/30/2013
1527 PARK RD NW #303,20010," $385,000 "," $375,000 "," $11,650 ",2,1,0,5/17/2013
3540 ROCK CREEK CHURCH RD NW #302,20010," $299,999 "," $280,000 ", $-   ,1,1,0,5/30/2013
3711 KANSAS AVE NW,20010," $650,000 "," $650,000 ", $-   ,6,5,0,5/1/2013
739 NEWTON PL NW #201,20010," $279,000 "," $287,000 "," $8,000 ",1,1,0,5/10/2013
3411 HOLMEAD PL NW,20010," $699,900 "," $699,900 ", $-   ,5,2,1,5/14/2013
3520 13TH ST NW,20010," $949,000 "," $950,000 "," $5,000 ",4,4,1,5/31/2013
1663 NEWTON ST NW #3,20010," $529,000 "," $565,000 ", $-   ,2,2,1,5/23/2013
613 IRVING ST NW,20010," $624,900 "," $635,000 ", $-   ,3,3,1,5/13/2013
1614 NEWTON ST NW,20010," $615,000 "," $650,000 ", $-   ,3,2,0,5/10/2013
605 KENYON ST NW,20010," $619,500 "," $641,000 ", $-   ,4,3,1,5/8/2013
1822 PARK RD NW,20010," $939,000 "," $975,000 ", $-   ,4,3,0,5/17/2013
619 LAMONT ST NW,20010," $718,500 "," $700,000 ", $-   ,4,3,1,5/31/2013
1840 IRVING ST NW,20010," $675,000 "," $722,391 ", $-   ,3,1,2,5/10/2013
1354 OTIS PL NW,20010," $579,900 "," $651,000 ", $-   ,3,2,0,5/24/2013
1350 KENYON ST NW #2,20010," $344,000 "," $365,000 ", $-   ,1,1,0,5/3/2013
1921 KENYON ST NW,20010," $799,555 "," $875,000 ", $-   ,3,2,1,5/17/2013
3608 PARK PL NW,20010," $535,000 "," $540,000 ", $-   ,2,2,1,5/15/2013
1362 OTIS PL NW #2 PENTHOUSE,20010," $639,000 "," $622,000 ", $-   ,2,1,1,5/28/2013
1740 IRVING ST NW,20010," $749,555 "," $792,247 "," $5,000 ",3,3,0,5/31/2013
3636 13TH ST NW,20010," $565,000 "," $605,000 ", $-   ,3,1,2,5/31/2013
719 IRVING ST NW,20010," $569,900 "," $576,000 ", $-   ,3,2,1,5/31/2013
3540 ROCK CREEK CHURCH RD NW #201,20010," $300,000 "," $300,000 ", $-   ,1,1,0,5/31/2013
1365 KENNEDY ST NW #104,20011," $129,500 "," $122,865 ", $-   ,1,1,0,5/16/2013
31 KENNEDY ST NW #301,20011," $150,000 "," $150,000 ", $-   ,2,1,0,5/31/2013
5619 COLORADO AVE NW,20011," $599,000 "," $485,000 ", $-   ,5,2,1,5/1/2013
5508 14TH ST NW,20011," $764,900 "," $780,000 "," $6,000 ",4,4,1,5/1/2013
738 KENNEDY ST NE,20011," $262,000 "," $254,000 "," $7,620 ",3,1,1,5/24/2013
1348 MADISON ST NW,20011," $397,000 "," $397,000 ", $-   ,4,4,0,5/21/2013
4406 14TH ST NW,20011," $650,000 "," $550,000 ", $-   ,9,3,0,5/9/2013
3900 14TH ST NW #508,20011," $249,900 "," $277,000 ", $-   ,1,1,0,5/31/2013
601 POWHATAN PL NW,20011," $399,999 "," $370,000 ", $-   ,3,2,0,5/21/2013
525 SHERIDAN ST NW,20011," $315,000 "," $273,000 ", $-   ,3,1,0,5/28/2013
1207 INGRAHAM ST NW,20011," $534,900 "," $512,500 "," $5,000 ",3,3,2,5/16/2013
3900 14TH ST NW #515,20011," $284,900 "," $299,900 "," $2,990 ",1,1,0,5/30/2013
707 INGRAHAM ST NW,20011," $499,900 "," $499,900 "," $14,500 ",4,3,1,5/24/2013
3900 14TH ST NW #304,20011," $191,000 "," $191,000 "," $3,820 ",0,1,0,5/13/2013
50 NICHOLSON ST NW,20011," $599,997 "," $550,000 "," $9,000 ",4,3,0,5/30/2013
5401-5407 9TH ST NW #205,20011," $229,495 "," $224,500 "," $6,000 ",1,1,0,5/28/2013
3900 14TH ST NW ##501,20011," $330,000 "," $345,000 "," $3,450 ",2,1,0,5/31/2013
1317 SHEPHERD ST NW #C,20011," $425,000 "," $429,000 ", $-   ,2,2,0,5/15/2013
1317 SHEPHERD ST NW #D,20011," $425,000 "," $449,000 ", $-   ,2,2,0,5/21/2013
1317 SHEPHERD ST NW #G,20011," $535,000 "," $548,000 ", $-   ,3,2,1,5/31/2013
612 HAMILTON ST NW,20011," $455,000 "," $450,000 "," $13,500 ",3,2,0,5/10/2013
1424 SHERIDAN ST NW,20011," $378,500 "," $365,000 "," $5,475 ",3,2,2,5/30/2013
133 HAWAII AVE NE,20011," $374,900 "," $355,000 "," $6,000 ",3,2,0,5/6/2013
4861 BLAGDEN AVE NW,20011," $599,777 "," $615,000 ", $-   ,3,2,0,5/9/2013
5023 7TH PL NW,20011," $599,000 "," $580,000 ", $-   ,4,3,1,5/10/2013
5505 7TH ST NW,20011," $379,000 "," $379,000 "," $3,000 ",3,1,1,5/10/2013
817 QUACKENBOS ST NW,20011," $429,000 "," $436,500 ", $-   ,3,2,1,5/10/2013
1216 KENNEDY ST NW,20011," $535,000 "," $537,500 ", $-   ,4,3,1,5/23/2013
6323 8TH ST NW,20011," $349,000 "," $399,900 ", $-   ,3,2,0,5/7/2013
1350 QUINCY ST NW,20011," $895,000 "," $970,000 ", $-   ,5,4,1,5/29/2013
36 CRITTENDEN ST NE,20011," $375,000 "," $425,000 ", $-   ,3,2,0,5/9/2013
4401 7TH ST NW,20011," $599,900 "," $655,000 ", $-   ,5,3,1,5/3/2013
1982 SHEPHERD ST NW,20011," $1,195,000 "," $1,250,000 ", $-   ,3,2,2,5/28/2013
921 QUINCY ST NW,20011," $699,000 "," $714,000 ", $-   ,3,3,1,5/28/2013
628 WEBSTER ST NW,20011," $375,000 "," $355,000 "," $5,000 ",3,2,1,5/29/2013
1365 KENNEDY ST NW #505,20011," $170,000 "," $170,000 ", $-   ,1,1,0,5/24/2013
826 CRITTENDEN ST NW,20011," $579,700 "," $575,000 "," $1,404 ",3,3,1,5/28/2013
611 HAMILTON ST NW,20011," $389,000 "," $399,999 ", $-   ,2,1,1,5/9/2013
1342 INGRAHAM ST NW,20011," $929,900 "," $917,000 ", $-   ,4,3,1,5/10/2013
821 MADISON ST NW,20011," $499,900 "," $556,500 ", $-   ,3,3,1,5/20/2013
531 SHEPHERD ST NW,20011," $540,000 "," $571,000 "," $5,000 ",3,3,1,5/17/2013
3900 14TH ST NW #502,20011," $249,000 "," $245,000 ", $-   ,1,1,0,5/31/2013
717 GALLATIN ST NW,20011," $499,000 "," $527,750 "," $3,050 ",3,3,0,5/29/2013
239 HAWAII AVE NE,20011," $399,000 "," $409,000 "," $4,090 ",3,2,1,5/15/2013
4600 4TH ST NW,20011," $475,000 "," $480,000 ", $-   ,3,2,1,5/14/2013
5200 13TH ST NW,20011," $579,900 "," $579,900 "," $2,675 ",4,2,1,5/31/2013
5210 ILLINOIS AVE NW,20011," $625,000 "," $625,000 "," $10,000 ",4,3,1,5/10/2013
5316 KANSAS AVE NW,20011," $375,000 "," $340,000 ", $-   ,3,1,1,5/7/2013
4830 BLAGDEN AVE NW,20011," $879,900 "," $895,000 ", $-   ,4,2,1,5/28/2013
717 TUCKERMAN ST NW,20011," $300,000 "," $279,000 ", $-   ,3,1,1,5/31/2013
4834 7TH ST NW,20011," $599,000 "," $599,000 ", $-   ,4,3,1,5/22/2013
6200 7TH ST NW,20011," $365,000 "," $385,000 ", $-   ,3,2,0,5/21/2013
4613 15TH ST NW,20011," $669,000 "," $701,500 ", $-   ,4,2,2,5/29/2013
419 UPSHUR ST NW,20011," $619,000 "," $620,000 ", $-   ,4,3,1,5/10/2013
1533 UPSHUR ST NW,20011," $689,000 "," $699,000 "," $20,000 ",3,3,1,5/15/2013
312 TAYLOR ST NW,20011," $675,000 "," $685,000 ", $385 ,4,3,1,5/22/2013
1322 MISSOURI AVE NW #101,20011," $229,000 "," $223,000 "," $6,800 ",1,1,0,5/31/2013
6308 5TH ST NW,20011," $338,900 "," $330,000 ", $-   ,3,1,0,5/24/2013
5009 13TH ST NW,20011," $624,900 "," $624,900 "," $1,000 ",4,2,1,5/27/2013
4405 5TH ST NW,20011," $649,000 "," $660,000 ", $-   ,3,3,1,5/31/2013
731 ONEIDA PL NW,20011," $369,900 "," $369,900 ", $-   ,3,1,2,5/31/2013
5611 5TH ST NW #36,20011," $189,000 "," $189,000 "," $5,670 ",1,1,0,5/22/2013
1727 UPSHUR ST NW,20011," $649,000 "," $750,000 ", $-   ,4,2,1,5/15/2013
314 MISSOURI AVE NW,20011," $549,000 "," $549,000 ", $-   ,4,3,1,5/31/2013
6227 4TH ST NW,20011," $289,900 "," $305,000 ", $-   ,3,1,1,5/21/2013
5712 3RD PL NW,20011," $350,000 "," $380,000 ", $-   ,4,2,0,5/29/2013
5614 KANSAS AVE NW,20011," $335,500 "," $365,000 ", $-   ,3,1,1,5/31/2013
6445 LUZON AVE NW #209,20012," $39,900 "," $57,000 ", $-   ,1,1,0,5/13/2013
8126 WEST BEACH DR NW,20012," $560,000 "," $560,000 ", $-   ,4,2,1,5/17/2013
7058-7060 EASTERN AVE NW #209,20012," $150,000 "," $140,000 ", $-   ,2,1,0,5/22/2013
7913 ORCHID ST NW,20012," $799,900 "," $820,000 "," $22,700 ",3,2,1,5/15/2013
6513 7TH PL NW,20012," $657,500 "," $625,000 ", $-   ,4,4,0,5/31/2013
7610 17TH ST NW,20012," $1,494,500 "," $1,375,000 ", $-   ,6,5,0,5/6/2013
1311 FLORAL ST NW,20012," $769,000 "," $800,000 ", $-   ,5,2,2,5/17/2013
853 VENABLE PL NW,20012," $719,000 "," $699,000 ", $-   ,5,4,0,5/13/2013
7220 BLAIR RD NW,20012," $670,000 "," $700,000 "," $1,200 ",3,3,1,5/22/2013
6415 CAPITOL ST NE,20012," $360,000 "," $368,000 "," $6,500 ",3,1,1,5/13/2013
7511 13TH ST NW,20012," $649,000 "," $674,000 ", $-   ,4,3,1,5/9/2013
1227 UNDERWOOD ST NW,20012," $569,000 "," $587,000 "," $17,610 ",3,2,0,5/31/2013
1459 ROXANNA RD NW,20012," $619,000 "," $665,000 ", $-   ,5,4,0,5/10/2013
7107 9TH ST NW,20012," $529,000 "," $540,000 "," $14,000 ",3,2,2,5/3/2013
1215 GERANIUM ST NW,20012," $725,000 "," $750,000 ", $-   ,4,3,0,5/25/2013
1228 HEMLOCK ST NW,20012," $779,000 "," $774,000 ", $-   ,4,2,2,5/28/2013
7627 9TH ST NW,20012," $459,000 "," $427,500 ", $-   ,4,3,0,5/29/2013
7528 8TH ST NW,20012," $415,000 "," $412,500 "," $5,000 ",3,2,1,5/30/2013
5901 NEVADA AVE NW,20015," $1,200,000 "," $1,200,000 ", $-   ,4,3,1,5/13/2013
5410 CONNECTICUT AVE NW #718,20015," $329,000 "," $324,000 "," $9,700 ",2,1,0,5/10/2013
7035 WYNDALE ST NW,20015," $1,849,000 "," $1,820,000 ", $-   ,6,7,2,5/22/2013
6140 31ST PL NW,20015," $849,000 "," $815,000 ", $-   ,3,3,1,5/31/2013
3913 HUNTINGTON ST NW,20015," $1,795,000 "," $1,875,000 ", $-   ,6,5,1,5/14/2013
2703 UNICORN LN NW,20015," $1,150,000 "," $1,250,000 ", $-   ,4,4,2,5/14/2013
3626 QUESADA ST NW,20015," $1,495,000 "," $1,495,000 ", $-   ,5,4,1,5/7/2013
3619 QUESADA ST NW,20015," $1,099,000 "," $1,079,000 ", $-   ,5,3,2,5/24/2013
2815 RITTENHOUSE ST NW,20015," $829,000 "," $855,000 ", $-   ,3,2,2,5/16/2013
3309 MORRISON ST NW,20015," $920,000 "," $1,079,000 ", $-   ,4,2,1,5/23/2013
5410 CONNECTICUT AVE NW #605,20015," $389,000 "," $389,000 ", $-   ,2,2,0,5/30/2013
6361 31ST PL NW,20015," $799,000 "," $799,000 ", $-   ,3,3,0,5/24/2013
5338 41ST ST NW,20015," $689,000 "," $751,001 ", $-   ,3,1,2,5/29/2013
6647 32ND PL NW,20015," $749,000 "," $866,000 "," $18,250 ",5,2,2,5/31/2013
3129 PATTERSON ST NW,20015," $800,000 "," $825,000 ", $-   ,4,3,0,5/22/2013
3395 STUYVESANT PL NW,20015," $769,000 "," $806,000 ", $-   ,4,3,0,5/31/2013
5318 42ND ST NW,20015," $799,000 "," $816,000 ", $-   ,3,2,1,5/31/2013
3008 12TH ST NE,20017," $300,000 "," $274,000 ", $-   ,3,2,1,5/24/2013
4904 7TH ST NE,20017," $394,900 "," $395,000 "," $4,680 ",4,3,1,5/23/2013
1510 MONROE ST NE,20017," $410,000 "," $350,000 ", $-   ,3,2,0,5/3/2013
2824 12TH ST NE #103,20017," $191,000 "," $190,000 ", $-   ,1,1,0,5/10/2013
